ID	Cited Article	normalized_id	s2_paperId	year	publicationVenue	journal	citationCount	_error
1390	https://doi.org/10.1162/tacl_a_00433	750274c61a0936c9c9db32da659cddbcb227cf32	750274c61a0936c9c9db32da659cddbcb227cf32	2020	Transactions of the Association for Computational Linguistics	Transactions of the Association for Computational Linguistics	186	
1391	https://www.semanticscholar.org/paper/2abe6b9ea1b13653b7384e9c8ef14b0d87e20cfc	2abe6b9ea1b13653b7384e9c8ef14b0d87e20cfc	2abe6b9ea1b13653b7384e9c8ef14b0d87e20cfc	2004	Journal of machine learning research	J. Mach. Learn. Res.	3106	
1392	https://doi.org/10.18653/v1/N18-1140	cd36768795c696c990ff5c89be8d8b3b205858bd	cd36768795c696c990ff5c89be8d8b3b205858bd	2018	North American Chapter of the Association for Computational Linguistics	ArXiv	91	
1393	https://doi.org/10.18653/v1/2020.acl-main.653	faa5f1130ff9d05a8ae5b9ba79d675bd4d917c5d	faa5f1130ff9d05a8ae5b9ba79d675bd4d917c5d	2019	Annual Meeting of the Association for Computational Linguistics	ArXiv	542	
1394	https://doi.org/10.18653/v1/2020.acl-main.536	cfe8ec7a183ed548db1a862e38908343cefb94c7	cfe8ec7a183ed548db1a862e38908343cefb94c7	2019	Annual Meeting of the Association for Computational Linguistics		288	
1395	https://doi.org/10.1016/j.jbi.2014.06.009	be4e25eeef837f272aea6aaf1aa62bd108f1924c	be4e25eeef837f272aea6aaf1aa62bd108f1924c	2014	Journal of Biomedical Informatics	Journal of biomedical informatics	200	
1396	https://doi.org/10.1109/icdar.2019.00254	85c34f7e790dee9e457ce388eba26d0297d4e773	85c34f7e790dee9e457ce388eba26d0297d4e773	2019	IEEE International Conference on Document Analysis and Recognition	2019 International Conference on Document Analysis and Recognition (ICDAR)	259	
1397	https://www.semanticscholar.org/paper/972808b92159a782f5ca1c1ab3a8ed3867acfb2d	972808b92159a782f5ca1c1ab3a8ed3867acfb2d	972808b92159a782f5ca1c1ab3a8ed3867acfb2d	2021			130	
1398	https://doi.org/10.48550/arXiv.2307.06281	b37b1dc72b1882858f5120f2cd6883134089a6ed	b37b1dc72b1882858f5120f2cd6883134089a6ed	2023	European Conference on Computer Vision		1392	
1399	https://doi.org/10.48550/arXiv.2304.12986	86df06f81428921f8edda574f6a4106ea260e962	86df06f81428921f8edda574f6a4106ea260e962	2023	arXiv.org	ArXiv	30	
1400	https://doi.org/10.3115/v1/W14-3348	a5e4377d2149a8167d89383d785793967cf74602	a5e4377d2149a8167d89383d785793967cf74602	2014			1935	
1401	https://doi.org/10.1007/s10579-005-7880-9	1cff7cc15555c38607016aaba24059e76b160adb	1cff7cc15555c38607016aaba24059e76b160adb	2005	Language Resources and Evaluation	Language Resources and Evaluation	2058	
1402	https://doi.org/10.18653/v1/W16-3210	bc9db6117d0026bc5b11eeba2303d2bddc96c306	bc9db6117d0026bc5b11eeba2303d2bddc96c306	2016		ArXiv	600	
1403	https://doi.org/10.18653/v1/P19-1050	f2d257625e8029f6f4998deb6279f97e07e2893c	f2d257625e8029f6f4998deb6279f97e07e2893c	2018	Annual Meeting of the Association for Computational Linguistics	ArXiv	1198	
1405	https://www.semanticscholar.org/paper/65e90d9f6754d32db464f635e7fdec672fad9ccf	65e90d9f6754d32db464f635e7fdec672fad9ccf	65e90d9f6754d32db464f635e7fdec672fad9ccf	2005	International Joint Conference on Natural Language Processing		328	
1406	https://www.semanticscholar.org/paper/a1adf7e00a0c4134dbae5ad26662fa78e2ece055	a1adf7e00a0c4134dbae5ad26662fa78e2ece055	a1adf7e00a0c4134dbae5ad26662fa78e2ece055	2006			391	
1407	https://doi.org/10.18653/v1/d13-1031	b8e261b0f83ee173770e02742dec3966b9cf65e7	b8e261b0f83ee173770e02742dec3966b9cf65e7	2013	Conference on Empirical Methods in Natural Language Processing		50	
1408	https://www.semanticscholar.org/paper/a1adf7e00a0c4134dbae5ad26662fa78e2ece055	a1adf7e00a0c4134dbae5ad26662fa78e2ece055	a1adf7e00a0c4134dbae5ad26662fa78e2ece055	2006			391	
1409	https://www.semanticscholar.org/paper/a1adf7e00a0c4134dbae5ad26662fa78e2ece055	a1adf7e00a0c4134dbae5ad26662fa78e2ece055	a1adf7e00a0c4134dbae5ad26662fa78e2ece055	2006			391	
1410	https://doi.org/10.18653/v1/D18-1547	f4a5503783487eba5c5e34b1d02c09016b244b1d	f4a5503783487eba5c5e34b1d02c09016b244b1d	2018	Conference on Empirical Methods in Natural Language Processing		1368	
1411	https://doi.org/10.1162/089120105775299177	5c4d9251b7e27ff058e8469e492b39c79e6f9fbe	5c4d9251b7e27ff058e8469e492b39c79e6f9fbe	2005	International Conference on Computational Logic	Computational Linguistics	230	
1412	https://doi.org/10.5555/2627435.2670313	34f25a8704614163c4095b3ee2fc969b60de4698	34f25a8704614163c4095b3ee2fc969b60de4698	2014	Journal of machine learning research	J. Mach. Learn. Res.	40824	
1413	https://www.semanticscholar.org/paper/a0a79dad89857a96f8f71b14238e5237cbfc4787	a0a79dad89857a96f8f71b14238e5237cbfc4787	a0a79dad89857a96f8f71b14238e5237cbfc4787	2023	Neural Information Processing Systems	ArXiv	5670	
1414	https://doi.org/10.3115/116580.116613	1d19708290ef3cc3f43c2c95b07acdd4f52f5cda	1d19708290ef3cc3f43c2c95b07acdd4f52f5cda	1990	Human Language Technology - The Baltic Perspectiv		939	
1415	https://doi.org/10.18653/v1/2021.eacl-main.257	a8a168d53e01b0c35d626cfced103656e22b8343	a8a168d53e01b0c35d626cfced103656e22b8343	2020	Conference of the European Chapter of the Association for Computational Linguistics	ArXiv	194	
1416	https://doi.org/10.1109/ICDAR.2017.233	629841cdf232751041870116b68d863ddf21cb1e	629841cdf232751041870116b68d863ddf21cb1e	2017	IEEE International Conference on Document Analysis and Recognition	2017 14th IAPR International Conference on Document Analysis and Recognition (ICDAR)	227	
1417	https://doi.org/10.1609/AAAI.V34I01.5476	a32e3f890f8a38f2064803ce92687e6228241fb9	a32e3f890f8a38f2064803ce92687e6228241fb9	2020	AAAI Conference on Artificial Intelligence		66	
1418	https://www.semanticscholar.org/paper/3ff40f0760bd8d3c46d72147b0f5b0d4aee2a24f	3ff40f0760bd8d3c46d72147b0f5b0d4aee2a24f	3ff40f0760bd8d3c46d72147b0f5b0d4aee2a24f	2017	arXiv.org	ArXiv	161	
1419	https://doi.org/10.1145/3123266.3123366	39f3f9d22a072d0ccf423aa31bacbb4071ac0644	39f3f9d22a072d0ccf423aa31bacbb4071ac0644	2017	ACM Multimedia	Proceedings of the 25th ACM international conference on Multimedia	98	
1420	https://doi.org/10.18653/v1/2020.emnlp-main.410	9c49cdf0ac4665b320262156eb19bf2e39cb1bb4	9c49cdf0ac4665b320262156eb19bf2e39cb1bb4	2020	Conference on Empirical Methods in Natural Language Processing	ArXiv	159	
1421	https://doi.org/10.48550/arXiv.2310.13213	c5cb2f7c03d9c1a0562efccd4da6d205a7bd3f1e	c5cb2f7c03d9c1a0562efccd4da6d205a7bd3f1e	2023	Conference on Empirical Methods in Natural Language Processing	ArXiv	13	
1422	https://www.semanticscholar.org/paper/c9b8593db099869fe7254aa1fa53f3c9073b0176	c9b8593db099869fe7254aa1fa53f3c9073b0176	c9b8593db099869fe7254aa1fa53f3c9073b0176	2020	International Conference on Learning Representations	ArXiv	1336	
1424	https://doi.org/10.1007/s11263-016-0966-6	97ad70a9fa3f99adf18030e5e38ebe3d90daa2db	97ad70a9fa3f99adf18030e5e38ebe3d90daa2db	2015	International Journal of Computer Vision	International Journal of Computer Vision	5808	
1425	https://www.semanticscholar.org/paper/60dd2845a80474fd1b7a06b099819008cbfe16f2	60dd2845a80474fd1b7a06b099819008cbfe16f2	60dd2845a80474fd1b7a06b099819008cbfe16f2	2017	arXiv.org	ArXiv	222	
1426	https://doi.org/10.18653/v1/2022.acl-long.115	5137fd738f1ccaee032db073427f17eec42c4a4c	5137fd738f1ccaee032db073427f17eec42c4a4c	2021	Annual Meeting of the Association for Computational Linguistics	ArXiv	42	
1427	https://www.semanticscholar.org/paper/22d64e6d55c34f1a1a5884305c940526d826deab	22d64e6d55c34f1a1a5884305c940526d826deab	22d64e6d55c34f1a1a5884305c940526d826deab	2019			230	
1428	https://doi.org/10.18653/v1/N19-1202	999b4b988180b9168d4fd4bdceaf421cd7f17096	999b4b988180b9168d4fd4bdceaf421cd7f17096	2019	North American Chapter of the Association for Computational Linguistics		456	
1429	https://doi.org/10.1162/tacl_a_00276	17dbd7b72029181327732e4d11b52a08ed4630d0	17dbd7b72029181327732e4d11b52a08ed4630d0	2019	Transactions of the Association for Computational Linguistics	Transactions of the Association for Computational Linguistics	3803	
1430	https://doi.org/10.18653/v1/D19-1302	61f901bd1b59628c5fbd388c5594c34057b4b53e	61f901bd1b59628c5fbd388c5594c34057b4b53e	2019	Conference on Empirical Methods in Natural Language Processing	ArXiv	137	
1431	https://doi.org/10.18653/v1/D19-1302	61f901bd1b59628c5fbd388c5594c34057b4b53e	61f901bd1b59628c5fbd388c5594c34057b4b53e	2019	Conference on Empirical Methods in Natural Language Processing	ArXiv	137	
1432	https://www.semanticscholar.org/paper/c9f46f7e2f43f0b38a31007aebb78f94c6f146c8	c9f46f7e2f43f0b38a31007aebb78f94c6f146c8	c9f46f7e2f43f0b38a31007aebb78f94c6f146c8	2005	International Joint Conference on Natural Language Processing		520	
1434	https://www.semanticscholar.org/paper/3bb19ced5fcc1620be0050524b707b1b74465b63	3bb19ced5fcc1620be0050524b707b1b74465b63	3bb19ced5fcc1620be0050524b707b1b74465b63	2012	Annual Meeting of the Association for Computational Linguistics		93	
1435	https://www.semanticscholar.org/paper/25ca4a36df2955b345634b5f8a6b6bb66a774b3c	25ca4a36df2955b345634b5f8a6b6bb66a774b3c	25ca4a36df2955b345634b5f8a6b6bb66a774b3c	2012	International Conference on Language Resources and Evaluation		1965	
1436	https://doi.org/10.18653/v1/N19-1014	f828b3c378434b8945c4e21472e7e2efa908b6eb	f828b3c378434b8945c4e21472e7e2efa908b6eb	2019	North American Chapter of the Association for Computational Linguistics	ArXiv	220	
1437	https://doi.org/10.3115/1073083.1073135	d7da009f457917aa381619facfa5ffae9329a6e9	d7da009f457917aa381619facfa5ffae9329a6e9	2002	Annual Meeting of the Association for Computational Linguistics		29924	
1438	https://doi.org/10.1162/tacl_a_00067	b8bc86a1bc281b15ce45e967cbdd045bcf23a952	b8bc86a1bc281b15ce45e967cbdd045bcf23a952	2016	Transactions of the Association for Computational Linguistics	Transactions of the Association for Computational Linguistics	460	
1439	https://www.semanticscholar.org/paper/ec4490055de38e9fba38f6ac9ef50d9205df5067	ec4490055de38e9fba38f6ac9ef50d9205df5067	ec4490055de38e9fba38f6ac9ef50d9205df5067	2021	Conference on Machine Translation		220	
1440	https://www.semanticscholar.org/paper/204e3073870fae3d05bcbc2f6a8e263d9b72e776	204e3073870fae3d05bcbc2f6a8e263d9b72e776	204e3073870fae3d05bcbc2f6a8e263d9b72e776	2017	Neural Information Processing Systems		145390	
1441	https://doi.org/10.3115/1075096.1075117	1f12451245667a85d0ee225a80880fc93c71cc8b	1f12451245667a85d0ee225a80880fc93c71cc8b	2003	Annual Meeting of the Association for Computational Linguistics		3324	
1442	https://doi.org/10.48550/arXiv.2210.10442	090f0d79c35047881aab87d1b6ea313a3146ec33	090f0d79c35047881aab87d1b6ea313a3146ec33	2022	Conference on Empirical Methods in Natural Language Processing	ArXiv	31	
1444	https://doi.org/10.1145/505282.505283	6b20af22b0734757d9ead382b201a65f9dd637cc	6b20af22b0734757d9ead382b201a65f9dd637cc	2001		ArXiv	8953	
1446	https://doi.org/10.1007/978-3-319-50496-4_84	30f3cd05a53d3dd95e937745ad3f6137231de9f3	30f3cd05a53d3dd95e937745ad3f6137231de9f3	2016			28	
1447	https://doi.org/10.1007/978-3-319-50496-4_84	30f3cd05a53d3dd95e937745ad3f6137231de9f3	30f3cd05a53d3dd95e937745ad3f6137231de9f3	2016			28	
1448	https://doi.org/10.1007/978-3-319-73618-1_84	1d4aca5f932551bbde22ccab765d222969affb39	1d4aca5f932551bbde22ccab765d222969affb39	2017	Natural Language Processing and Chinese Computing		12	
1450	https://doi.org/10.1007/978-3-319-99501-4_41	6fb5539976ac1674f68f68a4eb04df77538c82c5	6fb5539976ac1674f68f68a4eb04df77538c82c5	2018	Natural Language Processing and Chinese Computing		87	
1451	https://www.semanticscholar.org/paper/bdf28e3cadbabda3261bd904c37edea66ab84766	bdf28e3cadbabda3261bd904c37edea66ab84766	bdf28e3cadbabda3261bd904c37edea66ab84766	2016	arXiv.org	ArXiv	97	
1452	https://www.semanticscholar.org/paper/7e56ddc8e791a97a54c2f99358bd2c53ffb49eab	7e56ddc8e791a97a54c2f99358bd2c53ffb49eab	7e56ddc8e791a97a54c2f99358bd2c53ffb49eab	2017	International Joint Conference on Natural Language Processing		28	
1453	https://doi.org/10.18653/v1/P19-1644	cf336d272a30d6ad6141db67faa64deb8791cd61	cf336d272a30d6ad6141db67faa64deb8791cd61	2018	Annual Meeting of the Association for Computational Linguistics	ArXiv	640	
1454	https://doi.org/10.48550/arXiv.2205.03860	f1eb0b8788a99f9635a344124bc7211b17bee908	f1eb0b8788a99f9635a344124bc7211b17bee908	2022	arXiv.org	ArXiv	21	
1455	https://doi.org/10.1371/journal.pone.0016505	03fe96bb9b61f8e585db07a113a9a4b10011eda4	03fe96bb9b61f8e585db07a113a9a4b10011eda4	2011	PLoS ONE	PLoS ONE	87	
1456	https://doi.org/10.18653/v1/W16-0404	5b9f7b419766a35c9ee4a37d5338fa557bbbea47	5b9f7b419766a35c9ee4a37d5338fa557bbbea47	2016			168	
1457	https://www.semanticscholar.org/paper/0d1b2d3f4a546b09a773dcf8a007c343ffe25b27	0d1b2d3f4a546b09a773dcf8a007c343ffe25b27	0d1b2d3f4a546b09a773dcf8a007c343ffe25b27	2007	NTCIR Conference on Evaluation of Information Access Technologies		10	
1458	https://www.semanticscholar.org/paper/ffd77cd376a8ba679e01300f0eb7518892701f62	ffd77cd376a8ba679e01300f0eb7518892701f62	ffd77cd376a8ba679e01300f0eb7518892701f62	2008	NTCIR Conference on Evaluation of Information Access Technologies		155	
1459	https://doi.org/10.3115/v1/D14-1181	1f6ba0782862ec12a5ec6d7fb608523d55b0c6ba	1f6ba0782862ec12a5ec6d7fb608523d55b0c6ba	2014	Conference on Empirical Methods in Natural Language Processing		13623	
1460	https://doi.org/10.1109/NLPKE.2007.4368061	7a12b46446e95fe5bcaca636e80e7da2dc4d2be6	7a12b46446e95fe5bcaca636e80e7da2dc4d2be6	2007	International Conference on Natural Language Processing and Knowledge Engineering	2007 International Conference on Natural Language Processing and Knowledge Engineering	80	
1461	https://doi.org/10.18653/v1/P17-1017	19a632b17b2ee5f64df41bdd23755316a02fb939	19a632b17b2ee5f64df41bdd23755316a02fb939	2017	Annual Meeting of the Association for Computational Linguistics		432	
1462	https://www.semanticscholar.org/paper/ec4eba83f6b3266d9ae7cabb2b2cb1518f727edc	ec4eba83f6b3266d9ae7cabb2b2cb1518f727edc	ec4eba83f6b3266d9ae7cabb2b2cb1518f727edc	2019	Neural Information Processing Systems	ArXiv	2804	
1463	https://doi.org/10.18653/v1/2020.findings-emnlp.314	6dd1a0f657ff547b1736c2d8b30451f49a9a48f5	6dd1a0f657ff547b1736c2d8b30451f49a9a48f5	2020	Findings		126	
1464	https://doi.org/10.18653/v1/P19-1449	4888102774ad93140391f3a26af0f54cfba5ec34	4888102774ad93140391f3a26af0f54cfba5ec34	2019	Annual Meeting of the Association for Computational Linguistics	ArXiv	76	
1465	https://doi.org/10.48550/arXiv.2209.14610	3e565c544a8639cc9c7568833e484d7610f5e5d4	3e565c544a8639cc9c7568833e484d7610f5e5d4	2022	International Conference on Learning Representations	ArXiv	354	
1466	https://doi.org/10.18653/v1/P16-1072	08b63b1f9a770c1b6f8545c2e1e4a9bfb6a2de6d	08b63b1f9a770c1b6f8545c2e1e4a9bfb6a2de6d	2016	Annual Meeting of the Association for Computational Linguistics		206	
1471	https://doi.org/10.18653/v1/D15-1174	7e928ef936c2815d7522c5176163d6ab7309a8b7	7e928ef936c2815d7522c5176163d6ab7309a8b7	2015	Conference on Empirical Methods in Natural Language Processing		753	
1472	https://doi.org/10.3115/v1/N15-1020	5247a6e3a60ff0381355e66bfc313bf27512ae0c	5247a6e3a60ff0381355e66bfc313bf27512ae0c	2015	North American Chapter of the Association for Computational Linguistics		911	
1473	https://doi.org/10.1145/3005358.3005371	a9c74b454bfaedceb0c06a3d82f133e4c9c0257e	a9c74b454bfaedceb0c06a3d82f133e4c9c0257e	2016		SIGGRAPH ASIA 2016 Technical Briefs	76	
1474	https://www.semanticscholar.org/paper/25ca4a36df2955b345634b5f8a6b6bb66a774b3c	25ca4a36df2955b345634b5f8a6b6bb66a774b3c	25ca4a36df2955b345634b5f8a6b6bb66a774b3c	2012	International Conference on Language Resources and Evaluation		1965	
1475	https://www.semanticscholar.org/paper/25ca4a36df2955b345634b5f8a6b6bb66a774b3c	25ca4a36df2955b345634b5f8a6b6bb66a774b3c	25ca4a36df2955b345634b5f8a6b6bb66a774b3c	2012	International Conference on Language Resources and Evaluation		1965	
1476	https://doi.org/10.3115/v1/P15-1129	25369f56a933e3bfb1d8e1588cdc6c50df93ecae	25369f56a933e3bfb1d8e1588cdc6c50df93ecae	2015	Annual Meeting of the Association for Computational Linguistics		369	
1477	https://doi.org/10.18653/v1/2020.acl-main.417	14fc61fdc8f2205ff96ff6dc9c4c881e4063db8c	14fc61fdc8f2205ff96ff6dc9c4c881e4063db8c	2020	Annual Meeting of the Association for Computational Linguistics		265	
1478	https://www.semanticscholar.org/paper/fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5	fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5	fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5	2014	International Conference on Learning Representations	CoRR	27818	
1479	https://doi.org/10.18653/v1/2020.emnlp-main.6	1a42817843b58e28025374b22b00cdc9e3eed1a2	1a42817843b58e28025374b22b00cdc9e3eed1a2	2019	Conference on Empirical Methods in Natural Language Processing	ArXiv	91	
1481	https://doi.org/10.3115/v1/D14-1162	f37e1b62a767a307c046404ca96bc140b3e68cb5	f37e1b62a767a307c046404ca96bc140b3e68cb5	2014	Conference on Empirical Methods in Natural Language Processing		32778	
1483	https://doi.org/10.3115/1273073.1273129	3179786e7dc3363861c5699e846d23726c4b5c7e	3179786e7dc3363861c5699e846d23726c4b5c7e	2006	Annual Meeting of the Association for Computational Linguistics		74	
1484	https://www.semanticscholar.org/paper/feca1d04f3c0a58e383e239548adf12a8a402299	feca1d04f3c0a58e383e239548adf12a8a402299	feca1d04f3c0a58e383e239548adf12a8a402299	2008	International Joint Conference on Natural Language Processing		128	
1489	https://www.semanticscholar.org/paper/35b91b365ceb016fb3e022577cec96fb9b445dc5	35b91b365ceb016fb3e022577cec96fb9b445dc5	35b91b365ceb016fb3e022577cec96fb9b445dc5	2015	International Conference on Learning Representations	CoRR	642	
1490	https://www.semanticscholar.org/paper/f92272e33b11a0d2f47b5b65446c0f1a913cfd17	f92272e33b11a0d2f47b5b65446c0f1a913cfd17	f92272e33b11a0d2f47b5b65446c0f1a913cfd17	2016	International Conference on Computational Linguistics		88	
1491	https://doi.org/10.18653/v1/P16-1223	b1e20420982a4f923c08652941666b189b11b7fe	b1e20420982a4f923c08652941666b189b11b7fe	2016	Annual Meeting of the Association for Computational Linguistics	ArXiv	573	
1492	https://doi.org/10.18653/V1/E17-2113	a90fc6deba1d737f39153a013da5debf4b5ff266	a90fc6deba1d737f39153a013da5debf4b5ff266	2016	Conference of the European Chapter of the Association for Computational Linguistics	ArXiv	123	
1493	https://www.semanticscholar.org/paper/311a30c808ee16e13e8d1a9ba5c12213de5ddf60	311a30c808ee16e13e8d1a9ba5c12213de5ddf60	311a30c808ee16e13e8d1a9ba5c12213de5ddf60	2010	Annual Meeting of the Association for Computational Linguistics		231	
1494	https://www.semanticscholar.org/paper/f92272e33b11a0d2f47b5b65446c0f1a913cfd17	f92272e33b11a0d2f47b5b65446c0f1a913cfd17	f92272e33b11a0d2f47b5b65446c0f1a913cfd17	2016	International Conference on Computational Linguistics		88	
1495	https://www.semanticscholar.org/paper/d1505c6123c102e53eb19dff312cb25cea840b72	d1505c6123c102e53eb19dff312cb25cea840b72	d1505c6123c102e53eb19dff312cb25cea840b72	2015	Neural Information Processing Systems	ArXiv	3630	
1496	https://doi.org/10.1109/ICDAR.2017.232	6794b0783acb5c4a12d96b8c7532ebc081b7e808	6794b0783acb5c4a12d96b8c7532ebc081b7e808	2017	IEEE International Conference on Document Analysis and Recognition	2017 14th IAPR International Conference on Document Analysis and Recognition (ICDAR)	65	
1497	https://doi.org/10.1109/TASLP.2015.2425220	3a6484c6eb9696612d20dd7128008be20c9b0216	3a6484c6eb9696612d20dd7128008be20c9b0216	2015	IEEE/ACM Transactions on Audio Speech and Language Processing	IEEE/ACM Transactions on Audio, Speech, and Language Processing	34	
1498	https://www.semanticscholar.org/paper/65e90d9f6754d32db464f635e7fdec672fad9ccf	65e90d9f6754d32db464f635e7fdec672fad9ccf	65e90d9f6754d32db464f635e7fdec672fad9ccf	2005	International Joint Conference on Natural Language Processing		328	
1499	https://www.semanticscholar.org/paper/8b1835926adc40b10fb3cc47620b655679e35ead	8b1835926adc40b10fb3cc47620b655679e35ead	8b1835926adc40b10fb3cc47620b655679e35ead	2008	International Joint Conference on Natural Language Processing		92	
1500	https://www.semanticscholar.org/paper/c7607b791d5df3b45dc49a1dab48d8fae07ebd4b	c7607b791d5df3b45dc49a1dab48d8fae07ebd4b	c7607b791d5df3b45dc49a1dab48d8fae07ebd4b	2007	Annual Meeting of the Association for Computational Linguistics		140	
1501	https://www.semanticscholar.org/paper/ef12383f516840ec1ec998cd5921dfc6e197c9b2	ef12383f516840ec1ec998cd5921dfc6e197c9b2	ef12383f516840ec1ec998cd5921dfc6e197c9b2	2013	North American Chapter of the Association for Computational Linguistics		789	
1502	https://www.semanticscholar.org/paper/e10dd09c034aa1be34cf900d8ddbc76367a40257	e10dd09c034aa1be34cf900d8ddbc76367a40257	e10dd09c034aa1be34cf900d8ddbc76367a40257	2010			34	
1503	https://doi.org/10.2991/ijcis.d.201207.001	bf8a91e552b0a219e7a7e07d959c111f696afc04	bf8a91e552b0a219e7a7e07d959c111f696afc04	2020	International Journal of Computational Intelligence Systems	Int. J. Comput. Intell. Syst.	34	
1504	https://doi.org/10.1145/3404835.3463257	98e565fa06f6c7bf7c46833b5106b26dc45130c4	98e565fa06f6c7bf7c46833b5106b26dc45130c4	2021	Annual International ACM SIGIR Conference on Research and Development in Information Retrieval	Proceedings of the 44th International ACM SIGIR Conference on Research and Development in Information Retrieval	355	
1505	https://doi.org/10.1038/s41586-023-06291-2	6052486bc9144dc1730c12bf35323af3792a1fd0	6052486bc9144dc1730c12bf35323af3792a1fd0	2022	Nature	Nature	2932	
1507	https://doi.org/10.18653/v1/2020.acl-main.81	bc4b6bc216a9748aa5a37e0bf7b4ca0876f57e4b	bc4b6bc216a9748aa5a37e0bf7b4ca0876f57e4b	2020	Annual Meeting of the Association for Computational Linguistics		152	
1508	https://doi.org/10.18653/v1/2021.findings-acl.130	db20a10ef5641a0d0e60584e4cc8430a9763d437	db20a10ef5641a0d0e60584e4cc8430a9763d437	2021	Findings	ArXiv	100	
1509	https://doi.org/10.3115/1220575.1220642	d14e27b336bd2aad2839342a7a9f4067d89b55af	d14e27b336bd2aad2839342a7a9f4067d89b55af	2005	Human Language Technology - The Baltic Perspectiv		260	
1510	https://doi.org/10.3233/SW-140134	d2946a868682e4141beabc288d79253ae254c6e1	d2946a868682e4141beabc288d79253ae254c6e1	2015		Semantic Web	3411	
1511	https://doi.org/10.48550/arXiv.2305.15075	5459cab5dcf3c65c6b4f63b3d9f1e376f722bbcb	5459cab5dcf3c65c6b4f63b3d9f1e376f722bbcb	2023	Conference on Empirical Methods in Natural Language Processing		257	
1512	https://doi.org/10.48550/arXiv.2308.13387	288063323dddad9bea7eb1230a2048546435687e	288063323dddad9bea7eb1230a2048546435687e	2023	arXiv.org	ArXiv	142	
1515	https://doi.org/10.1109/icdar.2019.00250	d8c00dd9e1a5979ba943b11d1225a1d20f58357c	d8c00dd9e1a5979ba943b11d1225a1d20f58357c	2019	IEEE International Conference on Document Analysis and Recognition	2019 International Conference on Document Analysis and Recognition (ICDAR)	166	
1517	https://doi.org/10.18653/v1/2021.findings-acl.64	b92abf442f5cc4971556b157b8e14d17fd600f4b	b92abf442f5cc4971556b157b8e14d17fd600f4b	2021	Findings		104	
1518	https://doi.org/10.1109/icdar.2019.00250	d8c00dd9e1a5979ba943b11d1225a1d20f58357c	d8c00dd9e1a5979ba943b11d1225a1d20f58357c	2019	IEEE International Conference on Document Analysis and Recognition	2019 International Conference on Document Analysis and Recognition (ICDAR)	166	
1519	https://doi.org/10.1007/978-3-319-46475-6_5	29efbe391950ae438c63d86ad5c82b2942efb0b4	29efbe391950ae438c63d86ad5c82b2942efb0b4	2016	European Conference on Computer Vision	ArXiv	1413	
1520	https://doi.org/10.1162/tacl_a_00276	17dbd7b72029181327732e4d11b52a08ed4630d0	17dbd7b72029181327732e4d11b52a08ed4630d0	2019	Transactions of the Association for Computational Linguistics	Transactions of the Association for Computational Linguistics	3803	
1521	https://doi.org/10.18653/v1/P19-1003	847287e1920aa3092b56138b2ff395de4a13d63c	847287e1920aa3092b56138b2ff395de4a13d63c	2019	Annual Meeting of the Association for Computational Linguistics	ArXiv	114	
1522	https://www.semanticscholar.org/paper/57e849d0de13ed5f91d086936296721d4ff75a75	57e849d0de13ed5f91d086936296721d4ff75a75	57e849d0de13ed5f91d086936296721d4ff75a75	2023	arXiv.org	ArXiv	15776	
1523	https://doi.org/10.48550/arXiv.2210.02414	1d26c947406173145a4665dd7ab255e03494ea28	1d26c947406173145a4665dd7ab255e03494ea28	2022	International Conference on Learning Representations	ArXiv	1152	
1524	https://www.semanticscholar.org/paper/3ff40f0760bd8d3c46d72147b0f5b0d4aee2a24f	3ff40f0760bd8d3c46d72147b0f5b0d4aee2a24f	3ff40f0760bd8d3c46d72147b0f5b0d4aee2a24f	2017	arXiv.org	ArXiv	161	
1525	https://doi.org/10.48550/arXiv.2309.07045	9b9a4fa3ed510fc6eb1bf831979235f3d9f8b556	9b9a4fa3ed510fc6eb1bf831979235f3d9f8b556	2023	Annual Meeting of the Association for Computational Linguistics	ArXiv	139	
1526	https://doi.org/10.18653/v1/P19-1430	7334f45c06555d4b6bf7e6b4437574c11369697e	7334f45c06555d4b6bf7e6b4437574c11369697e	2019	Annual Meeting of the Association for Computational Linguistics		81	
1528	https://doi.org/10.1109/CCPR.2010.5659229	1455b7dcb47146ca3095a88388f53ecf37c436bc	1455b7dcb47146ca3095a88388f53ecf37c436bc	2010	Chinese Conference on Pattern Recognition	2010 Chinese Conference on Pattern Recognition (CCPR)	49	
1529	https://doi.org/10.18653/v1/2023.semeval-1.9	40d928593ed8d087e57e601b0904a5853f474edf	40d928593ed8d087e57e601b0904a5853f474edf	2023	International Workshop on Semantic Evaluation		1	
1530	https://doi.org/10.18653/v1/2020.acl-main.374	d7d5bb7c5424a725d3c2b7d352aa299f0f90a5e5	d7d5bb7c5424a725d3c2b7d352aa299f0f90a5e5	2020	Annual Meeting of the Association for Computational Linguistics		254	
1532	https://doi.org/10.3115/1220355.1220436	929f9332970683c9bcccde8fe49fabcd2ae687a6	929f9332970683c9bcccde8fe49fabcd2ae687a6	2004	International Conference on Computational Linguistics		520	
1533	https://doi.org/10.48550/arXiv.2406.02430	61afadf4f179a82800f6e4b943709d75bbabb45c	61afadf4f179a82800f6e4b943709d75bbabb45c	2024	arXiv.org	ArXiv	200	
